F_code,product,section,raw1,raw2,raw3,raw4,raw5,raw6,raw7,raw8,raw9,raw10,raw11,raw12,raw13,raw14,raw15,raw16,raw17,raw18,raw19,raw20,raw21,raw22,raw23,raw24,raw25,raw26,raw27,raw28,raw29,raw30,raw31,raw32,raw33,raw34,raw35,raw36,raw37,raw38,raw39,raw40,raw41,raw42,raw43,raw44,raw45,raw46,raw47
RCPK1003,콕콕콕 짜장볶이,스프류,참맛간짜장분말,설탕,짜장조미분말,짜장시즈닝분말,로스팅양파분말,포도당,시즈닝분말,정제소금,야채육수분말,유지혼합분말,복합지미분,양파시즈닝오일,향미증진제,건양배추,대두단백,건양파,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCPK1004,콕콕콕 치즈볶이,면,소맥분,변성전분,팜유,감자전분,기타식용유지가공품,글루텐,난각분말,이스트엑기스,면류첨가알칼리제,비타민B2,녹차풍미유,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCPK1004,콕콕콕 치즈볶이,스프류,버터체다혼합분말,체다치즈분말,설탕,정제소금,치즈혼합분말,유청분말,포도당,복합지미분,감자전분,향미증진제,분말유크림,뉴크림전지분,혼합야채분,고춧가루,잔탄검,파슬리후레이크,치즈향미분,강황,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBJJ0103,크림진짬뽕,면,소맥분,변성전분,팜유,감자전분,정제소금,글루텐,기타식용유지가공품,귀리식이섬유,불활성건조효모,구아검,알긴산나트륨,셀룰로스검,이스트엑기스,양파엑기스,난각분말,면류첨가알칼리제,유화유지,녹차풍미유,비타민B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBJJ0103,크림진짬뽕,스프류,설탕,생크림분말,유지혼합분말,치즈분말에프,뉴크림전지분,정제수,짬뽕양념농축액,짬뽕향미유,해물양념소스,난황분,참맛지미분말,오징어엑기스,마스카포네치즈분말,알파옥수수분말,고추맛추출기름,홍합농축분말,볶음야채풍미유,변성전분,순한고추맛분말,치즈향미분,감칠맛베이스,미더덕엑기스,향미증진제,마늘,진한감칠맛분,오징어양념분말,조미채종유,고춧가루,해물야채볶음소스,닭육수농축액,사골엑기스,양파,볶음야채분말,덱스트린,볶음마늘분,홍합농축액,조미육수분말,해물찌개브로스,닭육수분말,혼합제제,파슬리후레이크,정제소금,웍풍미소스,칠리추출물,영양강화제,매운칠리추출물,
RBJB0200,까르보불닭볶음면,면,소맥분,변성전분,팜유,정제염,미감에스유,면류첨가알칼리제,구아검,"토코페롤혼합분말에스{덱스트린,d-토코페롤,시클로덱스트린,유화용전분믹스}",비타민B2,구연산,녹차풍미유,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBJB0200,까르보불닭볶음면,스프류,정백당,혼합전지분유,삼양간장본,크림맛분말,정제수,그릴치킨농축액,치킨향분말,정제염,변성전분,하바네로맛시즈닝,대두유,모짜렐라치즈분말,버터시즈닝분말,양파,고추분,고추씨향미유,맛베이스에스,매운고추베이스분말,마늘,파슬리후레이크,지미강화육수분말,후추분,마늘분말,파프리카추출물,탈색칠리추출물,치킨카레맛베이스,유산균발효분말,,,,,,,,,,,,,,,,,,,,
RBJN0100,나가사끼짬뽕,면,소맥분,변성전분,팜유,정제염,미감에스유,해물베이스,면류첨가알칼리제,구아검,비타민B2,구연산,녹차풍미유,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBJN0100,나가사끼짬뽕,스프류,정제염,청양고추시즈닝분말,돈골농축액분말,정백당,짬뽕육수베이스,쌀가루,조미맛분,간장조미분말,향미증진제,사골풍미분,채소풍미유분말,지미강화육수분말,굴농축액분말,볶음짬뽕베이스,새우엑기스분말,후추분,채소풍미유,짬뽕향미유,하바네로맛시즈닝,건양배추,청경채,실당근,동결건조오징어,건파,목이버섯,조미건조홍고추,,,,,,,,,,,,,,,,,,,,,
RBJB0201,도전! 불닭비빔면,면,소맥분,변성전분,팜유,정제염,미감에스유,면류첨가알칼리제,구아검,파프리카추출물,구연산,녹차풍미유,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBJB0201,도전! 불닭비빔면,스프류,고과당,정백당,정제수,삼양간장본,태양초고추장,양조식초,동치미엑기스,그릴치킨농축액,치킨향분말,양파,고추분,매운조미고추맛분,마늘,사과농축액,하바네로맛시즈닝,매실농축액,변성전분,탈색칠리추출물,참기름,파프리카추출물,DL-사과산,조미맛분,향미증진제,대파즙분말,유산균발효분말,,,,,,,,,,,,,,,,,,,,,,
RBJB0202,라이트 불닭볶음면,면,소맥분,변성전분,활성소맥글루텐,정제염,미감에스유,양파엑기스,면류첨가알칼리제,허브추출물,"토코페롤혼합분말에스(덱스트린, d-토코페롤, 시클로덱스트린, 유화용전분믹스)",비타민B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBJB0202,라이트 불닭볶음면,스프류,정제수,삼양간장본,정백당,그릴치킨농축액,치킨향분말,하바네로맛시즈닝,대두유,양파,고추분,고추씨향미유,맛베이스에스,매운고추베이스분말,마늘,변성전분,지미강화육수분말,파프리카추출물,탈색칠리추출물,후추분,치킨카레맛베이스,유산균발효분말,볶음참깨,구운김후레이크,,,,,,,,,,,,,,,,,,,,,,,,,
RBJM0400,맛있는라면,면,소맥분,변성전분,팜유,정제염,미감에스유,탈지참깨분말,면류첨가알칼리제,구아검,양파엑기스,비타민B2,구연산,녹차풍미유,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBJM0400,맛있는라면,스프류,장수베이스,정백당,정제염,맛베이스에스,양념갈비맛분말,땅콩전지-엠,발효간장베이스,육수맛분말,돈육풍미분말,매운고추베이스분말,볶음양념분말,비프조미분말,혼합양념분말,사골풍미분,농후미,매운양념분말,채소풍미유분말,콩나물엑기스분말,베이컨향분말,후추분,고추분,햄맛분말,매운조미고추맛분,지미강화베이스분말,마늘맛오일,파프리카추출물,고추씨향미유,비프맛시즈닝오일,향미증진제,건파,실당근,청경채,표고슬라이스,건브로콜리후레이크,동결건조대파,,,,,,,,,,,,
RBJB0203,미트스파게티 불닭볶음면,면,소맥분,변성전분,팜유,활성소맥글루텐,정제염,미감에스유,면류첨가알칼리제,구아검,비타민B2,구연산,녹차풍미유,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBJB0203,미트스파게티 불닭볶음면,스프류,정제수,토마토게찹,정백당,감칠맛베이스,굴소스티케이,비프추출물(우정육),양파,치킨향분말(계육),대두유,혼합치즈분말,매운치즈소스,토마토분말,모짜렐라치즈분말,하바네로맛시즈닝,버터시즈닝분말,정제염,파슬리후레이크,파프리카추출물,향미증진제,탈색칠리추출물,변성전분,후추분,바질분말,오레가노분말,치킨카레맛베이스,유산균발효분말,조미비프맛후레이크,,,,,,,,,,,,,,,,,,,,
RBJB0204,불닭볶음면,면,소맥분,변성전분,팜유,활성소맥글루텐,정제염,미감에스유,면류첨가알칼리제,구아검,비타민B2,구연산,녹차풍미유,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBJB0204,불닭볶음면,스프류,정제수,삼양간장본,정백당,그릴치킨농축액,치킨향분말,대두유,하바네로맛시즈닝,양파,고추분,고추씨향미유,맛베이스에스,매운고추베이스분말,마늘,지미강화육수분말,변성전분,탈색칠리추출물,파프리카추출물,후추분,치킨카레맛베이스,유산균발효분말,볶음참깨,구운김후레이크,,,,,,,,,,,,,,,,,,,,,,,,,
RBJS0600,삼양라면 매운맛,면,소맥분,변성전분,팜유,정제염,미감에스유,양파엑기스,면류첨가알칼리제,구아검,비타민B2,구연산,녹차풍미유,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBJS0600,삼양라면 매운맛,스프류,"부대찌개베이스{마늘,정제염}",정제염,감칠맛베이스에스,정백당,햄맛분말,마늘분말,청양고추시즈닝분말,양지맛무국베이스,매운고추베이스분말,후추분,베이컨향분말,부대찌개분말,돈육풍미분말,향미증진제,파프리카추출물,대두유,지미강화베이스분말,칠리추출물,청경채,실당근,건양배추,건파,햄맛후레이크,조미건조홍고추,,,,,,,,,,,,,,,,,,,,,,,
RBJS0601,삼양라면 오리지널,면,소맥분,변성전분,팜유,정제염,미감에스유,면류첨가알칼리제,구아검,양파엑기스,스프플레이버,녹차풍미유,비타민B2,구연산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBJS0601,삼양라면 오리지널,스프류,부대찌개양념베이스,정제염,정백당,표고버섯맛분말,효모추출물,식물성간장분말,맛베이스에스,청양고추시즈닝분말,볶음양념분말,흑후추분말,고춧가루,매운조미고추맛분,팜유,호화미분,혼합전지분유,향미증진제,마늘맛오일,파프리카추출물,DL-사과산,"분말카라멜(카라멜색소,말토덱스트린)",건청경채후레이크,건파,조미비프맛후레이크,햄맛후레이크,건당근후레이크,건양배추후레이크,,,,,,,,,,,,,,,,,,,,,
RBJS0700,삼양비빔면,면,소맥분,변성전분,팜유,정제염,미감에스유,면류첨가알칼리제,구아검,파프리카추출물,녹차풍미유,구연산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBJS0700,삼양비빔면,스프류,정백당,고과당,태양초고추장,사과농축액,정제수,발효식초,감칠맛베이스,정제염,고춧가루,배농축액,마늘,아카시아꿀,변성전분,맛베이스에스,삼양간장본,파프리카추출물,매실농축액,DL-사과산,매운조미고추맛분,김후레이크,스테비올배당체,유산균발효분말,,,,,,,,,,,,,,,,,,,,,,,,,
RBJJ1600,짜짜로니,면,소맥분,변성전분,팜유,활성소맥글루텐,정제염,미감에스유,면류첨가알칼리제,구아검,구연산,녹차풍미유,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBJJ1600,짜짜로니,스프류,정제수,"춘장{소맥분, 카라멜, 대두, 정제소금, 알파탈지대두분}",양파,정백당,짜장분말,대두유,말토덱스트린,카라멜색소,숯불맛분말,정제염,조미사골풍미분,식물성크림분말,양파분,압착올리브유,조미콩단백분,고과당,맛베이스에스,향미증진제,신미제,이스트엑기스분말,유산균발효분말,조미콩단백,양파후레이크,건양배추,동결건조완두콩,,,,,,,,,,,,,,,,,,,,,,
RBJB0205,치즈불닭볶음면,면,소맥분,변성전분,팜유,활성소맥글루텐,정제염,미감에스유,면류첨가알칼리제,구아검,비타민B2,구연산,녹차풍미유,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBJB0205,치즈불닭볶음면,스프류,정제수,매운치즈소스,삼양간장본,정백당,치킨향분말,대두유,하바네로맛시즈닝,양파,맛베이스에스,매운고추베이스분말,마늘,지미강화육수분말,변성전분,고추분,탈색칠리추출물,파프리카추출물,후추분,치킨카레맛베이스,유산균발효분말,모짜렐라치즈분말,볶음참깨,구운김후레이크,,,,,,,,,,,,,,,,,,,,,,,,,
RCPB0206,컵 까르보불닭볶음면,면,소맥분,변성전분,팜유,활성소맥글루텐,정제염,미감에스유,양파엑기스,면류첨가알칼리제,구아검,"토코페롤혼합분말에스{덱스트린,d-토코페롤,시클로덱스트린,유화용전분믹스}",비타민B2,구연산,녹차풍미유,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCPB0206,컵 까르보불닭볶음면,스프류,정백당,혼합전지분유,삼양간장본,크림맛분말,정제수,그릴치킨농축액,치킨향분말,하바네로맛시즈닝,변성전분,대두유,정제염,모짜렐라치즈분말,버터시즈닝분말,양파,고추분,고추씨향미유,맛베이스에스,매운고추베이스분말,마늘,파슬리후레이크,지미강화육수분말,후추분,마늘분말,파프리카추출물,탈색칠리추출물,치킨카레맛베이스,유산균발효분말,,,,,,,,,,,,,,,,,,,,
RCPB0207,컵 불닭볶음면,면,소맥분,변성전분,팜유,활성소맥글루텐,정제염,미감에스유,양파엑기스,면류첨가알칼리제,구아검,비타민B2,구연산,녹차풍미유,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCPB0207,컵 불닭볶음면,스프류,정제수,삼양간장본,정백당,그릴치킨농축액,치킨향분말,하바네로맛시즈닝,대두유,양파,고추분,고추씨향미유,맛베이스에스,매운고추베이스분말,마늘,지미강화육수분말,변성전분,탈색칠리추출물,파프리카추출물,후추분,치킨카레맛베이스,유산균발효분말,볶음참깨,구운김후레이크,,,,,,,,,,,,,,,,,,,,,,,,,
RCPS0602,컵 삼양라면 오리지널,면,소맥분,팜유,변성전분,정제염,미감에스유,생장,양파엑기스,면류첨가알칼리제,구아검,카로틴베이스,구연산,녹차풍미유,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCPS0602,컵 삼양라면 오리지널,스프류,정제염,정백당,혼합양념베이스,맛조아베이스,맛베이스에스,양념간장분,조미맛분,장수베이스,팜유,마늘분말,향미증진제,고추분,볶음조미소맥분,혼합전지분유,매운조미고추맛분,후추분,돈육풍미분말,이스트엑기스분말,혼합양념분말,파프리카추출물,햄맛후레이크,건파,계란지단,동결건조당근,,,,,,,,,,,,,,,,,,,,,,,
RBJB0208,크림까르보불닭볶음면,면,소맥분,변성전분,팜유,정제염,미감에스유,면류첨가알칼리제,구아검,"토코페롤혼합분말에스{덱스트린,d-토코페롤,시클로덱스트린,유화용전분믹스}",비타민B2,구연산,녹차풍미유,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBJB0208,크림까르보불닭볶음면,스프류,정제수,혼합전지분유,정백당,매운치즈소스,그릴치킨농축액,치킨향분말,크림맛분말,정제염,대두유,하바네로맛시즈닝,크림치즈탕시즈닝,양파,모짜렐라치즈분말,맛베이스에스,매운고추베이스분말,마늘,버터시즈닝분말,혼합치즈분말,고추씨향미유,변성전분,지미강화육수분말,파슬리후레이크,탈색칠리추출물,파프리카추출물,후추분,치킨카레맛베이스,유산균발효분말,,,,,,,,,,,,,,,,,,,,
RCPB0209,큰컵 까르보불닭볶음면,면,소맥분,변성전분,팜유,활성소맥글루텐,정제염,미감에스유,양파엑기스,면류첨가알칼리제,구아검,"토코페롤혼합분말에스{덱스트린, d-토코페롤(혼합형), 시클로덱스트린, 유화용전분믹스}",비타민B2,구연산,녹차풍미유,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCPB0209,큰컵 까르보불닭볶음면,스프류,정백당,혼합전지분유,삼양간장본,크림맛분말,정제수,그릴치킨농축액,치킨향분말,하바네로맛시즈닝,정제염,변성전분,대두유,모짜렐라치즈분말,버터시즈닝분말,양파,고추분,고추씨향미유,맛베이스에스,매운고추베이스분말,마늘,파슬리후레이크,지미강화육수분말,후추분,마늘분말,파프리카추출물,탈색칠리추출물,치킨카레맛베이스,유산균발효분말,,,,,,,,,,,,,,,,,,,,
